
 new surface 

 point count 
19 35
 new vertices   
5.32349335511 0.496444787833 41.3713797337
5.63743528787 0.399340695867 43.6012840423
5.92063403964 0.309113647281 45.6439763196
6.17092690257 0.225792538303 47.4786183615
6.38398197202 0.152211021505 49.1819109667
6.55546734334 0.0912027494562 50.8305549336
6.68105111189 0.0456013747281 52.5012510609
6.75640137302 0.0182405498912 54.2707001472
6.79407650359 0.00456013747281 56.0099902949
6.80663488044 0.0 57.5902096066
6.80663488044 0.0 58.8824461845
6.80663488044 0.0 59.7577881313
6.78792278679 0.122749983535 60.7134408062
6.73178650582 0.490999934141 62.2466095683
6.61951394388 1.22749983535 64.854499777
6.43239300731 2.4549996707 69.0343167914
6.20386104838 4.05965010999 74.3701095361
5.96735541935 5.92760182302 80.4459269358
5.75631347248 7.94500547957 86.8458179151
5.60417256003 9.99801174945 93.1538313984
5.51580176153 12.1283320404 99.4794446485
5.4960701565 14.3776777602 105.932134928
5.53192126849 15.9843994645 110.391631309
5.56290971657 16.8215016907 112.679051426
6.31216727095e-16 3.92517776689 0.233799531307
1.05202787849e-15 6.54196294482 2.23307253157
1.05202787849e-15 6.54196294482 3.34377975395
1.05202787849e-15 6.54196294482 3.89913336513
1.05202787849e-15 6.54196294482 4.45448697632
3.48436277018 2.16794340694 24.4239246657
4.10360362172 1.9170983192 27.597456946
4.66004295729 1.70451729766 30.6374994279
5.16374084413 1.51576100114 33.5378140977
5.6247573495 1.33639008849 36.2921629415
6.05315254065 1.15196521851 38.8943079453
6.44710270516 0.966672090954 41.3290341656
6.80478413059 0.784696405544 43.5811266587
7.12437310451 0.610223862016 45.6353704812
7.40404591449 0.4474401601 47.4765506893
7.64004419127 0.302501241863 49.1826827952
7.82860956557 0.18156304937 50.8317823113
7.96598366812 0.0907815246849 52.5018647498
8.04840812965 0.0363126098739 54.2709456227
8.08962036041 0.00907815246849 56.0100516638
8.10335777067 0.0 57.5902096066
8.10335777067 0.0 58.8824461845
8.10335777067 0.0 59.7577881313
8.08237809107 0.126107452622 60.7134408062
8.01943905227 0.504429810488 62.2466095683
7.89356097468 1.26107452622 64.854499777
7.68376417869 2.52214905244 69.0343167914
7.42403447993 4.16742969086 74.3701095361
7.14835769402 6.07669274321 80.4459269358
6.89071963658 8.1297145112 86.8458179151
6.68510612323 10.2062712965 93.1538313984
6.53462378227 12.3469642317 99.4794446485
6.442379242 14.5923944492 105.932134928
6.42177916781 16.186240204 110.391631309
6.4222209736 17.014153006 112.679051426
6.31216727095e-16 3.92517776689 0.233799531307
8.54412320727e-16 5.31310420196 0.466804783882
1.12414944256e-15 6.99044592642 1.47540896906
1.03581106361e-15 6.44111979779 3.58527216507
1.05202787849e-15 6.54196294482 4.45448697632
4.12733169443 3.21326432227 23.7523839969
4.84148858517 2.93700869995 27.105711634
5.47518945864 2.68498910708 30.2928686555
6.04150304344 2.44229464561 33.3093619979
6.55349806819 2.19401441748 36.1506985977
7.0242432615 1.92523752463 38.8123853913
7.45283714594 1.64538479582 41.2848480793
7.83837824405 1.36387705981 43.558512362
8.17996507841 1.09013514537 45.6238039398
8.47669617155 0.833579881235 47.4711485131
8.72544499121 0.604338060384 49.1799800161
8.9230850051 0.412536475774 50.8297323834
9.06648968094 0.268301920366 52.4998395492
9.15253248644 0.181761187121 54.2697354478
9.1955538892 0.138490820498 56.0101242088
9.20989435678 0.124067364957 57.5917099615
9.20989435678 0.124067364957 58.8851968352
9.20989435678 0.124067364957 59.7612889595
9.18800479391 0.25245741466 60.7172707882
9.12233610529 0.637627563767 62.2504267752
8.99099872806 1.40796786198 64.8580413745
8.77210309935 2.69186835901 69.0373990399
8.49814743703 4.36382517449 74.3726197904
8.20162995898 6.29833442809 80.4478236446
7.9150488831 8.36989223945 86.8471306213
7.67090242727 10.4529947282 93.1546607394
7.47046077755 12.586838829 99.4798912763
7.31499412005 14.8106214762 105.93229951
7.24217980057 16.3792335616 110.391674981
7.21369186823 17.1915950069 112.679051426
8.54412320727e-16 5.31310420196 0.466804783882
1.12414944256e-15 6.99044592642 1.47540896906
1.03581106361e-15 6.44111979779 3.58527216507
1.05202787849e-15 6.54196294482 4.45448697632
3.83156891191 4.76928431859 19.3506774029
4.74355311834 4.45470939078 23.0799191773
5.53841472837 4.16281249797 26.6129555829
6.23292887879 3.87881491101 29.947009281
6.84387070637 3.58793790075 33.0793029327
7.38801534788 3.27540273805 36.0070591995
7.8821379401 2.92643069375 38.7275007424
8.32688322226 2.55573713594 41.2367884802
8.72289593358 2.17803743269 43.5310833314
9.07082081329 1.80804695206 45.6065462147
9.37130260061 1.46048106214 47.4593380486
9.62186974686 1.14935417798 49.1705512929
9.82005070332 0.888680714664 50.8212784072
9.96337392129 0.692475087247 52.4926118512
10.0493678521 0.574751710796 54.2656440847
10.0923648175 0.515890022571 56.0102266342
10.1066971393 0.496269459829 57.5962110262
10.1066971393 0.496269459829 58.8934487873
10.1066971393 0.496269459829 59.7717914439
10.0853129604 0.624942079308 60.7287607341
10.0211604238 1.01095993775 62.2618783958
9.8928553505 1.78299565462 64.868666167
9.67901356174 3.06972184941 69.0466457857
9.40897672575 4.74240035648 74.3801505531
9.11208651079 6.67229301018 80.4535137708
8.81768458512 8.73066164487 86.8510687401
8.55511261702 10.7887680949 93.1571487622
8.32401945682 12.8838711252 99.4812311596
8.12405395485 15.0532295005 105.932793254
8.01126129258 16.5738111574 110.391805997
7.9599358546 17.358897465 112.679051426
1.12414944256e-15 6.99044592642 1.47540896906
1.03581106361e-15 6.44111979779 3.58527216507
1.05202787849e-15 6.54196294482 4.45448697632
3.13872227413 6.47994450006 14.8753616658
4.32652358908 6.15893101863 18.4570928657
5.33025937254 5.85622156132 22.4019385019
6.18998417145 5.56030768497 26.1156885502
6.92699587996 5.25704706385 29.5972474076
7.56259239225 4.9322973722 32.8455194711
8.11807160248 4.57191628428 35.8594091377
8.61473140481 4.16176147434 38.6378208045
9.05542747891 3.72088334483 41.1828223734
9.44301550445 3.26833229818 43.4964817462
9.78035116111 2.82315873683 45.580866825
10.0702901285 2.40441306324 47.4380455116
10.3110038332 2.02918229558 49.151145289
10.5006637016 1.71455345204 50.8032936402
10.6374411601 1.4776135508 52.477618048
10.7195076352 1.33544961007 54.2572459956
10.7605408727 1.2643676397 56.0103776443
10.7742186186 1.24067364957 57.6052131558
10.7742186186 1.24067364957 58.9099526914
10.7742186186 1.24067364957 59.7927964128
10.7548126556 1.36670365623 60.751740626
10.6965947665 1.74479367619 62.2847816371
10.5801589885 2.50097371611 64.8899157521
10.3860993583 3.76127378264 69.0651392771
10.1392991522 5.3967190324 74.3952120787
9.86464164596 7.27833462198 80.4648940233
9.58701011569 9.27714570798 86.8589449776
9.33128783738 11.264177447 93.162124808
9.09600652952 13.2739764135 99.4839109262
8.87969791062 15.3410891819 105.933780744
8.74716176966 16.7804046116 110.392068029
8.68356638683 17.5211301516 112.679051426
1.03581106361e-15 6.44111979779 3.58527216507
1.05202787849e-15 6.54196294482 4.45448697632
1.93543352149 8.25108792095 10.9726680845
3.5016565222 7.94964187975 13.757941841
4.80302078057 7.66319374938 17.5506816747
5.88468278766 7.38174378272 21.7138502656
6.79179903453 7.09529223264 25.6104102934
7.55112512438 6.79073791999 29.2409091386
8.18941666043 6.45497966559 32.6058941816
8.7334292459 6.07491629026 35.7059128031
9.20991848399 5.63744661485 38.5415123835
9.62465646069 5.16397765599 41.1209167639
9.98341526198 4.6759164303 43.4523497856
10.2919669738 4.19466995441 45.5440352898
10.5560836822 3.74164524497 47.4041971177
10.7745326253 3.33545511408 49.1185106681
10.9460810412 2.99471237389 50.7726513399
11.0694961682 2.73802983652 52.4522945317
11.1435452444 2.58402031409 54.2431156426
11.1805697825 2.50701555288 56.0105959434
11.1929112952 2.48134729914 57.620216705
11.1929112952 2.48134729914 58.9374591983
11.1929112952 2.48134729914 59.8278046943
11.1770139445 2.60088435507 60.7900404459
11.1293218925 2.95949552286 62.3229537059
11.0339377884 3.67671785843 64.9253317272
10.8749642816 4.87208841771 69.0959617628
10.6718915224 6.42034499785 74.4203146212
10.444209661 8.19622539601 80.4838611107
10.2114088479 10.0744674093 86.8720720401
9.99297923322 11.929808835 93.1704182176
9.78712870511 13.793069987 99.4883772039
9.59206515156 15.6950711796 105.935426559
9.46801935761 17.0094455443 110.392504749
9.40719691907 17.6833628382 112.679051426
1.05202787849e-15 6.54196294482 4.45448697632
0.754967050082 9.94937334637 8.86466335444
2.12974974916 9.77381128511 9.67124777167
3.83644193934 9.52260921099 12.6202205465
5.23762461589 9.27511677419 16.6276323674
6.38327012363 9.02290259427 21.0128261318
7.32335080737 8.75753529077 25.0951447369
8.09035248061 8.46727865609 28.8767539707
8.71676095685 8.14039648263 32.3598196214
9.2350620496 7.76515256278 35.5465074771
9.67774157234 7.32981068895 38.4389833258
10.0537681748 6.85641479911 41.0518766137
10.3721105067 6.36700883123 43.399816787
10.6417372176 5.8836367233 45.4974332919
10.8716169575 5.42834241328 47.3593555746
11.0610452637 5.01993005252 49.0742750397
11.209317674 4.67720379236 50.7308830917
11.3157297259 4.41896778414 52.4178711353
11.3795769571 4.26402617921 54.2239305751
11.4115005726 4.18655537675 56.0108769036
11.4221417778 4.16073177592 57.6405256135
11.4221417778 4.16073177592 58.9746921972
11.4221417778 4.16073177592 59.8751921475
11.4105380739 4.2703808292 60.8418833483
11.3757269621 4.59932798904 62.3746236836
11.3061047384 5.25722230873 64.9732710374
11.190067699 6.35371284153 69.1376832938
11.04143652 7.77096789731 74.4542935972
10.8740318776 9.39115578595 80.5095350922
10.7016744479 11.0964448173 86.8898409231
10.538184907 12.7690033012 93.1816442345
10.381988156 14.4351781971 99.4944227884
10.2315090958 16.1213164643 105.937654347
10.1339514503 17.2762821962 110.393095896
10.085600543 17.8658746106 112.679051426
0.0 11.598265537 7.48758698117
0.815856312541 11.529023153 7.48758698117
2.29737878644 11.393614283 8.34124425535
4.123258138 11.1928970724 11.4574524731
5.60689922455 10.9877443564 15.6841334814
6.80246814037 10.7713245353 20.2960377641
7.76413097973 10.5368060091 24.5679158052
8.52971381723 10.2740604488 28.5035414009
9.13704272747 9.97295952506 32.1066883474
9.62394378504 9.62337490864 35.381130441
10.0282430645 9.21517827031 38.3306414779
10.3619606284 8.76958950388 40.9765068846
10.637116539 8.30782850317 43.3400120878
10.8657308588 7.85111516198 45.442442514
11.0598236502 7.42066937413 47.30508359
11.2191308891 7.03436452991 49.0200660132
11.3433885515 6.71007401958 50.6795204813
11.4323326132 6.46567123344 52.3755776919
11.4856990503 6.31902956175 54.2003683424
11.5123822688 6.24570872591 56.0112158973
11.521276675 6.22126844729 57.6654438209
11.521276675 6.22126844729 59.0203755775
11.521276675 6.22126844729 59.9333346315
11.5140062902 6.31808973198 60.9054924878
11.4921951356 6.60855358604 62.4380206515
11.4485728266 7.18948129417 65.0320906275
11.3758689781 8.15769414104 69.1888739209
11.2826168289 9.40627737528 74.4959844233
11.1773496172 10.8283162455 80.5410360265
11.0686005818 12.3168960003 86.9116426222
10.9649029611 13.7651018882 93.1954181022
10.8651870546 15.1943273951 99.5018404755
10.7683831616 16.6259660067 105.940387751
10.7050754417 17.596262808 110.39382121
10.6735503505 18.0889445546 112.679051426
0.0 13.2512993714 6.07527908892
0.862651543127 13.2025190605 6.07527908892
2.42594985599 13.1051706565 6.97720780294
4.34228473061 12.9545560428 10.2648923118
5.88740873604 12.7941207595 14.7163735542
7.11872359779 12.618636145 19.5606568259
8.09363104135 12.4228735375 24.0267474227
8.8542450028 12.1984744748 28.1200309259
9.44267941822 11.9370804946 31.8458929167
9.90104822369 11.6303331346 35.2097189764
10.2714653553 11.2698739326 38.2168946862
10.5684318287 10.8748965 40.8956125384
10.8064486595 10.4645944483 43.2740650252
11.0000168635 10.0581613889 45.3804446388
11.1636374563 9.67479093348 47.2429438715
11.2973786421 9.33051596527 48.9575111982
11.4013086254 9.0413693677 50.6200950941
11.4754956104 8.82338402416 52.3266440343
11.5200078014 8.69259281804 54.1731064938
11.5422638969 8.62719721498 56.0116082966
11.5496825954 8.60539868062 57.6942752669
11.5496825954 8.60539868062 59.0732332284
11.5496825954 8.60539868062 60.0006080054
11.5460398399 8.68690771675 60.9790910191
11.5351115736 8.93143482513 62.511373691
11.5132550409 9.4204890419 65.1001474425
11.4768274864 10.2355794032 69.2481036951
11.4301151325 11.2839630762 74.544222516
11.3774042016 12.4728972283 80.5774839729
11.3229809159 13.7096390266 86.9368681331
11.271131498 14.9014456385 93.211355064
11.2213275732 16.0645439325 99.5104230609
11.1730407671 17.2151607773 105.943550419
11.1415087256 17.9847356201 110.394660429
11.1258194331 18.3728517562 112.679051426
0.0 14.9945721831 4.6220933745
0.890728465487 14.9647136558 4.6220933745
2.50309218049 14.9031541475 5.57368868181
4.47370132961 14.8016367006 9.03779475316
6.05571727988 14.6872902467 13.7205411233
7.30848325583 14.5564639627 18.8038549808
8.291342482 14.4055070256 23.469663514
9.0489819059 14.2279119107 27.7249820425
9.62608847507 14.017171093 31.5768258861
10.067349137 13.7667770476 35.0322103645
10.4174508393 13.4702222495 38.0981507972
10.6923797828 13.1437305171 40.809998537
10.9081221687 12.8035256687 43.2031049367
11.080664198 12.4658315227 45.312821349
11.2259920716 12.1468718973 47.1744991267
11.3443776634 11.8601417776 48.8882382041
11.4360928474 11.6191361489 50.5541385156
11.5014094975 11.4373499961 52.2722999956
11.5405994876 11.3282783044 54.1428225786
11.5601944826 11.2737424586 56.0120494739
11.5667261476 11.2555638433 57.726323891
11.5667261476 11.2555638433 59.1319890393
11.5667261476 11.2555638433 60.0753881283
11.5652599698 11.3197314369 61.0609020968
11.5608614364 11.5122342176 62.5929118835
11.5520643695 11.8972397791 65.1757984274
11.5374025914 12.5389157149 69.3139426672
11.5186141147 13.3617146446 74.5978432919
11.4974369522 14.290089188 80.6179989902
11.4756091164 15.2484919648 86.9649084511
11.4548686202 16.1613755945 93.2290703634
11.4350118845 17.0398541608 99.5199633405
11.4158353303 17.8950417469 105.947065996
11.403368696 18.4570488733 110.395593293
11.3971808827 18.737875301 112.679051426
0.0 16.826670182 3.12704955717
0.828515756901 16.812561114 3.12704955717
2.33080464629 16.7815377595 4.02571924871
4.1771132666 16.7244019963 7.31568812634
5.67340033265 16.6544804264 11.79357661
6.8767690039 16.5695879744 16.7053399652
7.84432243984 16.4675395649 21.2969334579
8.61695771391 16.3438023163 25.5612183133
9.23557189953 16.1938433469 29.4910557569
9.74106207014 16.013129775 33.0793070143
10.1743252992 15.7971287191 36.3188333108
10.538640759 15.558010432 39.2368447022
10.8372876219 15.3079451666 41.8605512443
11.0735450604 15.0591031758 44.2171629927
11.2506922468 14.8236547125 46.3338900032
11.3779766312 14.6117112805 48.29428749
11.4646456634 14.4333843837 50.1819106676
11.5199467936 14.2987855261 52.08031475
11.5531274717 14.2180262116 54.0730549517
11.5697178107 14.1776465543 56.050192572
11.5752479237 14.1641866685 57.9017889105
11.5752479237 14.1641866685 59.5179052665
11.5752479237 14.1641866685 60.7886029396
11.5748714528 14.2090183222 62.1521430302
11.57374204 14.3435132831 64.046786639
11.5714832145 14.6125032049 66.9107948664
11.5677185052 15.0608197412 71.1824288129
11.5627833103 15.6336328634 76.4736603684
11.5570130278 16.2761125427 82.3964614225
11.5507430558 16.9334287505 88.562803865
11.5443087924 17.5507514581 94.5846595858
11.5385416814 18.1345006996 100.548262284
11.5342731671 18.6910965093 106.53984566
11.5329808513 19.0483381173 110.610377496
11.5328616075 19.2245733608 112.679051426
0.0 18.7461795778 1.58916735619
0.604442094647 18.74301561 1.58916735619
1.71108613973 18.7342944962 2.2283318604
3.11212587318 18.71311488 4.63810076039
4.30203337092 18.6829189071 8.03242043517
5.32860273138 18.6427881664 11.9448195158
6.23962805305 18.5918042468 15.9088266334
7.06120561421 18.5275752512 19.8715633007
7.81943169317 18.4477092828 23.7801510303
8.54040256823 18.3498144446 27.5817113348
9.25021451771 18.2314988395 31.2233657271
9.91205102526 18.0996551214 34.6933308558
10.4890955745 17.9611759439 37.9798233697
10.9445316492 17.8229539609 41.0710599177
11.2415427329 17.691881826 43.9552571484
11.4160242236 17.5736937873 46.6576995153
11.5038715192 17.474124093 49.2036714719
11.5409800175 17.3989069913 51.6184574717
11.5632451165 17.3537767303 53.9273419682
11.5743776659 17.3312115998 56.1636907342
11.5780885158 17.3236898896 58.3608695427
11.5780885158 17.3236898896 60.5522441665
11.5780885158 17.3236898896 62.7711803787
11.578079062 17.3472258025 65.254031129
11.5780507006 17.4178335411 68.2371493674
11.5779939779 17.5590490185 71.9568880436
11.5778994401 17.7944081473 76.6496001076
11.5772922542 18.0938185154 81.988487363
11.5756975874 18.4271877102 87.6467516138
11.5726406068 18.7644233195 93.2975946636
11.5676464794 19.0754329308 98.6142183162
11.5642186574 19.3627261689 103.613120862
11.5658605932 19.6288126583 108.310800593
11.5726706902 19.7937389019 111.25277073
11.5780885158 19.8735041071 112.679051426
0.0 20.0831842463 0.534700112632
0.299438135552 20.0830260825 0.534700112632
0.867652411359 20.0816964063 0.793816535878
1.66293827835 20.0763971613 1.90907424306
2.43613903782 20.0675285004 3.70014882514
3.22220512893 20.0548257386 6.11627408469
4.05608699088 20.0380241906 9.10668382428
4.94357440085 20.0162986006 12.5564148118
5.89045713606 19.9888237126 16.3505038149
6.9025249737 19.9547742707 20.3739876016
7.98556769097 19.9133250191 24.5119029397
9.04898157496 19.8669406818 28.6955348317
10.0021629128 19.8180859832 32.85616828
10.7545079914 19.7692256473 36.9250882873
11.215413098 19.7228243984 40.833579856
11.4562541539 19.6809370034 44.5262429978
11.5484070801 19.6456182293 47.9476777243
11.5632477979 19.6189228428 51.0424840472
11.5721522286 19.6029056109 53.7552619781
11.576604444 19.5948969949 56.3146949804
11.5780885158 19.5922274563 58.9494665175
11.5780885158 19.5922274563 61.8882600527
11.5780885158 19.5922274563 65.3597590496
11.5780847343 19.6002828059 69.3298661781
11.5780733897 19.6244488546 73.7644841082
11.5780507006 19.6727809522 78.6295155101
11.5780128855 19.753334448 83.8908630536
11.5769710723 19.8555210941 89.3022543833
11.573936389 19.9687526424 94.6174171433
11.5679199635 20.0824408449 99.5900789781
11.5579329238 20.1859974533 103.973967532
11.5509692229 20.2800908485 107.692600317
11.5540228138 20.3653894112 110.669494846
11.5673993709 20.4168374851 112.108610703
11.5780885158 20.4413185102 112.679051426
0.0 20.7657838834 0.0
0.0961022228202 20.7657838834 0.0
0.305363347231 20.7657838834 0.0
0.696813036403 20.7657838834 0.231823637566
1.19220869438 20.7657838834 0.927294550263
1.81793828741 20.7657838834 2.31823637566
2.60038978174 20.7657838834 4.63647275132
3.53181520535 20.7657838834 7.7254665409
4.60446658621 20.7657838834 11.4286806081
5.81059595231 20.7657838834 15.5895778165
7.14245533162 20.7657838834 20.0516210298
8.47358382089 20.7657838834 24.7073034249
9.67752051687 20.7657838834 29.4491181788
10.6278045163 20.7657838834 34.1695584683
11.197974916 20.7657838834 38.7611174704
11.4830601158 20.7657838834 43.1140886819
11.5780885158 20.7657838834 47.1187655998
11.5780885158 20.7657838834 50.6654417208
11.5780885158 20.7657838834 53.6444105419
11.5780885158 20.7657838834 56.4153073285
11.5780885158 20.7657838834 59.3377673461
11.5780885158 20.7657838834 62.7714258601
11.5780885158 20.7657838834 67.0759181362
11.5780885158 20.7657838834 72.0366306667
11.5780885158 20.7657838834 77.4389499441
11.5780885158 20.7657838834 83.0682624611
11.5780885158 20.7657838834 88.70995471
11.576756951 20.7657838834 94.1712440856
11.5727622566 20.7657838834 99.2593479826
11.5647728679 20.7657838834 103.781483796
11.5514572201 20.7657838834 107.54486892
11.5421362666 20.7657838834 110.411033641
11.5461309609 20.7657838834 112.241508244
11.5638851581 20.7657838834 112.679051426
11.5780885158 20.7657838834 112.679051426

 new uknot vector 
 0.0 0.0 0.0 0.0625 0.125 0.1875 0.25 0.3125 0.375 0.4375 0.5 0.5625 0.625 0.6875 0.75 0.8125 0.875 0.9375 1.0 1.0 1.0
 new vknot vector 
