0.0, 0.0, 4.65950109222
0.0, 0.0, 6.74875145017
0.0, -2.16448223279e-18, 9.59897616242
0.0, -4.69824322695e-18, 12.3515568547
0.0, 1.37192854101e-18, 16.5975673728
0.0, 1.9558715192e-17, 23.1288649307
0.0, 3.97412074236e-17, 29.9183336083
0.0, 5.95366278389e-17, 35.9355678653
0.0, 7.9847518512e-17, 41.6322189821
0.0, 1.18170059323e-16, 47.797742791
0.0, 1.18170059323e-16, 52.3048691724
new curve   
0.721365537086, -1.16004425888e-16, 4.65950109222
0.721365537086, -1.16004425888e-16, 6.74875145017
0.622479091844, -7.95168929299e-17, 9.59897616242
0.480642818038, -2.48972408594e-17, 12.3515568547
0.448601376421, 1.39899851043e-17, 16.5975673728
0.563821038498, 3.40353412243e-17, 23.1288649307
0.713416952794, 5.09512341632e-17, 29.9183336083
0.921501381338, 6.77935256437e-17, 35.9355678653
1.18276828195, 8.52374400098e-17, 41.6322189821
1.35598826578, 1.18170059323e-16, 47.797742791
1.35598826578, 1.18170059323e-16, 52.3048691724
new curve   
1.91102465401, 0.561281894861, 4.65950109222
1.91102465401, 0.561281894861, 6.74875145017
1.68807912978, 0.374265958524, 9.59897616242
1.37203287137, 0.0977318889225, 12.3515568547
1.34404708271, -0.0610518662807, 16.5975673728
1.70614331143, -0.0700444662209, 23.1288649307
2.15567381925, -0.0542391809768, 29.9183336083
2.7384361778, -0.0399506071433, 35.9355678653
3.44766269297, -0.0260788787004, 41.6322189821
3.9168062689, 1.18170059323e-16, 47.797742791
3.9168062689, 1.18170059323e-16, 52.3048691724
new curve   
2.8335218696, 2.39117790975, 4.65950109222
2.8335218696, 2.39117790975, 6.74791642863
2.58912557285, 1.80974905842, 9.59697322767
2.25972855686, 0.948450563034, 12.3488538284
2.43141474214, 0.436299296925, 16.5984290577
3.2964011539, 0.365561164495, 23.1393709087
4.28497949324, 0.367922705824, 29.9326542591
5.31998315024, 0.366433082562, 35.9134581961
6.43985110994, 0.362430583188, 41.5429307824
7.17375104689, 0.354583054064, 47.6324257284
7.17375104689, 0.354583054064, 52.0841203565
new curve   
2.44397587712, 4.05709582483, 4.65950109222
2.44397587712, 4.05709582483, 6.74541136398
2.4038398485, 3.56648669659, 9.59096442344
2.40191580271, 2.83480161109, 12.3407447493
3.04904318629, 2.34427267417, 16.6010141123
4.62262713933, 2.1495606277, 23.1708888429
6.30169962192, 2.00391638345, 29.9756162117
7.6856881616, 1.85775031213, 35.8471291883
8.92074483314, 1.70562305939, 41.2750661835
9.71560695685, 1.41833221626, 47.1364745407
9.71560695685, 1.41833221626, 51.421873909
new curve   
1.01928031151, 4.47651650234, 4.65950109222
1.40818299987, 4.47651650234, 4.65950109222
1.93703975267, 4.40151880669, 7.45225242797
2.47381807853, 4.28142318886, 11.8140244965
3.5821558897, 4.10864835382, 16.9400786873
5.53660168276, 3.85269788321, 23.447004053
7.54572741344, 3.58311838469, 30.0403801192
9.04118963685, 3.31802858634, 35.7153712434
10.232554557, 3.04559353888, 40.9485777993
10.989680112, 2.53151087665, 46.5982287641
10.989680112, 2.53151087665, 50.7288546902
new curve   
7.19878757907e-16, 4.47651650234, 4.65950109222
0.711724216298, 4.47651650234, 4.65950109222
1.68305561162, 4.66981477951, 7.4501786661
2.61539712801, 4.94555767854, 11.8095177991
3.99235200234, 4.99012137281, 16.9413914564
6.0558128801, 4.72288928501, 23.4658025629
8.13650724815, 4.40419364717, 30.066229857
9.64330844952, 4.09265215048, 35.6754848014
10.8022531904, 3.77367553054, 40.7873506297
11.5356494418, 3.17191213162, 46.2996687733
11.5356494418, 3.17191213162, 50.3301672259
new curve   
